Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB,MB
16Kb/validate,1.3289350936265415e-5,1.3190805041177964e-5,1.35082132218172e-5,6.454016657862025e-7,4.2200690985930245e-7,4
16Kb/validateEx,2.9047459793191038e-5,2.8520872518537046e-5,2.9563931819096626e-5,2.6755515038131192e-6,2.438523349363138e-6,4
16Kb/validateEx,2.5281944922573697e-5,2.516559347451909e-5,2.547191714292478e-5,7.217371399268075e-7,4.6820682808783363e-7,4
7.6Mb/parser-1,0.2278364388439484,0.22685849435758573,0.23047772106302714,3.688047764102088e-3,1.4058863034056065e-3,4
7.6Mb/parser-3,0.26889692769782425,0.2674177154219562,0.270896673932583,3.9274108991463235e-3,2.9483868121008686e-3,4
7.6Mb/parser-3-A,0.11086925334288036,0.10987358090468226,0.11212441762244303,3.1805970995970995e-3,2.6611319167997418e-3,4
7.6Mb/parser-3-A,0.11025682772631304,0.10921845782082891,0.11153608665787813,3.331975989788669e-3,2.6766818882705203e-3,4
7.6Mb/parser-4,0.18413092064269912,0.18355264678769623,0.18482092980716128,1.5847238524848448e-3,1.1853737824541947e-3,4
7.6Mb/validate,6.48479824548728e-3,6.472724304817062e-3,6.501007369738034e-3,6.2370092428545e-5,4.8345053873720066e-5,4
7.6Mb/validateEx,1.2785214459855658e-2,1.2754684191887114e-2,1.2837322255371148e-2,1.5562280483693414e-4,1.2110783090266399e-4,4
7.6Mb/validateEx,1.2719746954669365e-2,1.2641095184837182e-2,1.2835083792320436e-2,3.8439144844197966e-4,2.7812150030790707e-4,4
16Kb/parser-1,5.404619962213934e-4,5.397781224504992e-4,5.411439890573959e-4,3.403781321393385e-6,2.921931524374789e-6,8
16Kb/parser-3,5.571651235111467e-4,5.565109122195621e-4,5.579759430179873e-4,3.498567251911384e-6,3.0220452409425052e-6,8
16Kb/parser-3-A,5.8854279883432615e-5,5.866985593667764e-5,5.907625371608907e-5,1.0131945442478181e-6,8.145713061090403e-7,8
16Kb/parser-3-A,5.8785238849235096e-5,5.859797869097642e-5,5.90087347987246e-5,9.932469993833726e-7,8.884250464784307e-7,8
16Kb/parser-4,4.850483137973871e-4,4.835159430753514e-4,4.871215137380506e-4,8.385259325097734e-6,6.321639771695161e-6,8
16Kb/validate,1.308795930358777e-5,1.3036440642142439e-5,1.321350302359148e-5,3.7505115321021845e-7,1.5116752417469696e-7,8
16Kb/validateEx,2.5356276959769442e-5,2.5246101946542786e-5,2.563808699098041e-5,7.852133450106659e-7,3.206799440819058e-7,8
16Kb/validateEx,2.5219549443440422e-5,2.5167988968625188e-5,2.537528499043321e-5,4.0921256425088526e-7,1.78632348252623e-7,8
7.6Mb/parser-1,0.22475773393119114,0.22418796711744024,0.22546920454147354,1.4942232777528923e-3,1.2548024656207266e-3,8
7.6Mb/parser-3,0.26933305108728517,0.2678962379375985,0.2716531072905944,4.488201532817029e-3,2.8083273633294787e-3,8
7.6Mb/parser-3-A,0.11178043307771861,0.11031600700619963,0.11327247115396595,4.191597494282344e-3,3.540264266393023e-3,8
7.6Mb/parser-3-A,0.11033674097718593,0.10914053205220359,0.11182989794462837,3.8268495645884166e-3,2.9499114070824996e-3,8
7.6Mb/parser-4,0.18324909802663725,0.1826292377941583,0.1838322903517832,1.4835481811373528e-3,1.1402067914246697e-3,8
7.6Mb/validate,6.4458833599077905e-3,6.4326777875044466e-3,6.4750492348287355e-3,8.743584793522143e-5,5.0111050853472985e-5,8
7.6Mb/validateEx,1.267858840818865e-2,1.2651034062390402e-2,1.2733410735390084e-2,1.5744300314534824e-4,1.0361142594734887e-4,8
7.6Mb/validateEx,1.26229386477924e-2,1.2604000419034433e-2,1.2643034686914259e-2,8.720035860233297e-5,7.486878709298554e-5,8
16Kb/parser-1,5.384964594759472e-4,5.372181534837742e-4,5.402802309450806e-4,7.28085472716895e-6,5.388057211049756e-6,16
16Kb/parser-3,5.582307172585983e-4,5.577269619987075e-4,5.58652780707936e-4,2.2232112668040034e-6,1.912488415933102e-6,16
16Kb/parser-3-A,5.99853830221057e-5,5.9812259280776254e-5,6.014154151869401e-5,7.897646035151458e-7,6.929528164717912e-7,16
16Kb/parser-3-A,5.872904706555334e-5,5.8589506868370976e-5,5.8863454788256644e-5,6.977560965316131e-7,6.135156852513551e-7,16
16Kb/parser-4,4.768102021360314e-4,4.7614871037599145e-4,4.7753225813047074e-4,3.2866458168494904e-6,2.6791544148934683e-6,16
16Kb/validate,1.3033835450731854e-5,1.3003134127252335e-5,1.306627193789031e-5,1.5296232067030854e-7,1.3979643113853453e-7,16
16Kb/validateEx,2.5601883213025032e-5,2.54458585130242e-5,2.582433834390154e-5,9.753908541813261e-7,8.360229135842073e-7,16
16Kb/validateEx,2.516582836775664e-5,2.511411016138758e-5,2.523939945894234e-5,2.9470892715389397e-7,2.1803351246325085e-7,16
7.6Mb/parser-1,0.22295601006309865,0.2223627775985201,0.22363558990561697,1.620283986712703e-3,1.2656125102367864e-3,16
7.6Mb/parser-3,0.2676599154051341,0.2666235110758376,0.2694996127492816,3.1525804045219627e-3,2.075429452500986e-3,16
7.6Mb/parser-3-A,0.11044560905226039,0.10948059579356315,0.11152618027749295,2.8949397303231865e-3,2.3756347169718336e-3,16
7.6Mb/parser-3-A,0.10994545898847363,0.10886361473333984,0.11143534203279447,3.771832358134209e-3,2.9037533706134187e-3,16
7.6Mb/parser-4,0.1824842926126105,0.1819897254544975,0.18305741186051155,1.345105592931025e-3,9.757847700454556e-4,16
7.6Mb/validate,6.420789475656028e-3,6.413800116701931e-3,6.4281663700575175e-3,3.32019703125428e-5,2.7582989562595147e-5,16
7.6Mb/validateEx,1.2782551342772924e-2,1.2755867647346781e-2,1.2815751062597318e-2,1.2518783426213392e-4,1.0864537535021323e-4,16
7.6Mb/validateEx,1.2777322697299354e-2,1.2718219178123435e-2,1.2880543355283897e-2,3.2743683234541683e-4,2.3547147986670492e-4,16
16Kb/parser-1,5.389483552286446e-4,5.381002348253508e-4,5.399166631549525e-4,4.684637185460276e-6,3.936137273759028e-6,32
16Kb/parser-3,5.621579435278863e-4,5.613186505777472e-4,5.632604004583062e-4,4.844243079558044e-6,4.109294263456801e-6,32
16Kb/parser-3-A,6.0504523112504494e-5,6.0310941272024764e-5,6.071868327137338e-5,9.865681624373391e-7,9.018214100884417e-7,32
16Kb/parser-3-A,5.8133123565672716e-5,5.794379833303104e-5,5.8330363012318785e-5,9.938352655354036e-7,9.352193063124546e-7,32
16Kb/parser-4,4.784590650453807e-4,4.7760274814502655e-4,4.794003884313117e-4,4.465724649335988e-6,4.0120153721775755e-6,32
16Kb/validate,1.2966382501837449e-5,1.2949416392297145e-5,1.2985081656816966e-5,8.961166530187877e-8,7.66825869891934e-8,32
16Kb/validateEx,2.538574465010977e-5,2.5338362033826912e-5,2.5466524474136555e-5,2.910273900659699e-7,1.762899275744798e-7,32
16Kb/validateEx,2.5342039302946452e-5,2.5241779335500825e-5,2.548913596257109e-5,5.92998323653793e-7,4.1928327973744855e-7,32
7.6Mb/parser-1,0.22117522418912802,0.2207570012138656,0.22192051904555432,1.3346152464648894e-3,9.221823451601528e-4,32
7.6Mb/parser-3,0.26763627991385963,0.26622122558594785,0.26996972486731263,4.3721164751434295e-3,3.0009974480280756e-3,32
7.6Mb/parser-3-A,0.11221130912115669,0.11063833509028569,0.11446433962401975,5.4262929508388435e-3,3.7979195762012966e-3,32
7.6Mb/parser-3-A,0.11213264494235504,0.11028666990234061,0.11454255742560787,6.012211567146073e-3,4.1915747015946e-3,32
7.6Mb/parser-4,0.1814226083030482,0.18053561779689759,0.1824238893355091,2.3934152952589495e-3,1.860760192134146e-3,32
7.6Mb/validate,6.5158715950315756e-3,6.4829363747055686e-3,6.576372400332099e-3,2.0120918762673331e-4,1.2538550236791893e-4,32
7.6Mb/validateEx,1.2940193670629414e-2,1.2880183643668029e-2,1.3007898747935795e-2,2.6473570297947145e-4,2.3206382714817815e-4,32
7.6Mb/validateEx,1.2830237255168353e-2,1.2788704061823091e-2,1.291184109835936e-2,2.403581195816866e-4,1.36892344494362e-4,32
16Kb/parser-1,5.385953103422936e-4,5.379921497108302e-4,5.393886371862693e-4,3.350197804692221e-6,2.6165263601178678e-6,64
16Kb/parser-3,5.599588277139251e-4,5.592951752857665e-4,5.607908249343846e-4,3.7421216427871825e-6,3.2242452222121702e-6,64
16Kb/parser-3-A,5.9957779451167484e-5,5.977311531608725e-5,6.019614273931876e-5,1.0460458119743226e-6,8.35546248324765e-7,64
16Kb/parser-3-A,5.815784207855896e-5,5.800364760096124e-5,5.830103563900598e-5,7.677215254689922e-7,7.093054528707028e-7,64
16Kb/parser-4,4.7916728285717655e-4,4.781964685062097e-4,4.802735749453536e-4,5.262846489061102e-6,4.577265585645565e-6,64
16Kb/validate,1.3033095258631067e-5,1.3004689801151774e-5,1.3074508456136517e-5,1.642497318310842e-7,1.3565090627155165e-7,64
16Kb/validateEx,2.5625130407492977e-5,2.5548505420241412e-5,2.574676984060895e-5,4.7268683959570795e-7,3.194895465420416e-7,64
16Kb/validateEx,2.5750137482959447e-5,2.5595667172715245e-5,2.593776535311262e-5,8.65870003231103e-7,7.005928627417243e-7,64
7.6Mb/parser-1,0.22797248436768855,0.2274480855494083,0.22863690322252925,1.4533841721774935e-3,1.1262041055771896e-3,64
7.6Mb/parser-3,0.27146506165363415,0.2681450605134529,0.28075392851336145,1.0931530194636127e-2,4.3013537341791185e-3,64
7.6Mb/parser-3-A,0.11334584424858202,0.11101312713569642,0.11777793050057901,8.79166950336191e-3,5.255315046043357e-3,64
7.6Mb/parser-3-A,0.11147722640332351,0.10945906229469066,0.11582811518304711,8.437271589627858e-3,4.270787710441252e-3,64
7.6Mb/parser-4,0.1951751545536863,0.19465579989961623,0.19581295227287723,1.4735811624862758e-3,1.1311962898907762e-3,64
7.6Mb/validate,6.502160225026977e-3,6.485941292546102e-3,6.526063599600763e-3,8.771256394834355e-5,6.710571730467553e-5,64
7.6Mb/validateEx,1.325939298738222e-2,1.3167762852976253e-2,1.3400198744154417e-2,4.6367679415584465e-4,3.6551715463483173e-4,64
7.6Mb/validateEx,1.2557262545199364e-2,1.253161697837929e-2,1.2604650731247771e-2,1.3447881351644e-4,8.877884548749249e-5,64
16Kb/parser-1,5.406717714389447e-4,5.40040271235663e-4,5.414670469780093e-4,3.46099264151239e-6,2.5330305463023965e-6,128
16Kb/parser-3,5.61338143386718e-4,5.606104798376056e-4,5.620618772308419e-4,3.661655940715599e-6,3.341328416250713e-6,128
16Kb/parser-3-A,5.992763845613508e-5,5.978479080439242e-5,6.0126184765934255e-5,8.277216755307397e-7,7.408981602206741e-7,128
16Kb/parser-3-A,5.8062383092810954e-5,5.789603608030367e-5,5.8224521716037203e-5,7.98183917526312e-7,7.451334786079011e-7,128
16Kb/parser-4,4.749609734443866e-4,4.739222667236586e-4,4.763622913309991e-4,5.748556658031943e-6,4.604346874009956e-6,128
16Kb/validate,1.2989694400861909e-5,1.2974385882406972e-5,1.3013640707276197e-5,9.546801100671536e-8,6.702696216639109e-8,128
16Kb/validateEx,2.5400418573767478e-5,2.5319070519353163e-5,2.5478576320532593e-5,3.8983840857174946e-7,3.6817486477073286e-7,128
16Kb/validateEx,2.5143916123157146e-5,2.508841230864783e-5,2.5237211170990978e-5,3.3845211913408857e-7,2.265523971146334e-7,128
7.6Mb/parser-1,0.24567170062404403,0.24491490797147814,0.24675080774455746,2.087896205331452e-3,1.4619308974318766e-3,128
7.6Mb/parser-3,0.27435671326572886,0.2732076395258881,0.2762595374358357,3.381810329850594e-3,1.9491665002524035e-3,128
7.6Mb/parser-3-A,0.11529375917151445,0.11436611525308857,0.11664329397076768,3.1738652316815703e-3,2.3388239580112513e-3,128
7.6Mb/parser-3-A,0.11414433202537698,0.11325872598083776,0.11549954326633424,3.3791217859085536e-3,2.5421092618300887e-3,128
7.6Mb/parser-4,0.2033598815750853,0.2022886553162602,0.20464394223915464,2.9855094860714703e-3,2.4107803892139006e-3,128
7.6Mb/validate,6.422018935649659e-3,6.4136302161433845e-3,6.4320196875986314e-3,4.213503715202864e-5,3.470459088816814e-5,128
7.6Mb/validateEx,1.3343728023676484e-2,1.3266376446511791e-2,1.3435095582232973e-2,3.575720698867661e-4,2.8204793052674556e-4,128
7.6Mb/validateEx,1.2571144446593172e-2,1.2548078807949632e-2,1.2598826992478432e-2,1.0311371304197532e-4,8.427922556394245e-5,128
16Kb/parser-1,5.407071942106939e-4,5.396716453112088e-4,5.419348748022776e-4,5.474009827116646e-6,4.736538713650134e-6,256
16Kb/parser-3,5.571705581485671e-4,5.56736832860162e-4,5.578470627510202e-4,2.7016348152009318e-6,1.982361136628389e-6,256
16Kb/parser-3-A,6.042969571246027e-5,6.033029690377007e-5,6.054254918987808e-5,5.14090041554844e-7,4.207228466643077e-7,256
16Kb/parser-3-A,5.846837804760287e-5,5.8253812705018056e-5,5.863062220209013e-5,9.207112380691504e-7,8.543826618570677e-7,256
16Kb/parser-4,4.794596720688992e-4,4.7821646477149685e-4,4.8080123510571543e-4,6.538262910065828e-6,5.766610196405184e-6,256
16Kb/validate,1.330988785631012e-5,1.321941856706241e-5,1.3476501579765556e-5,6.021135761667642e-7,3.86367659716182e-7,256
16Kb/validateEx,2.5522459818605583e-5,2.5343510060612356e-5,2.571731991465433e-5,9.337995515428718e-7,8.144661268976077e-7,256
16Kb/validateEx,2.568110296328879e-5,2.547462817456499e-5,2.5944526541410378e-5,1.1740001492912217e-6,1.0321506504723513e-6,256
7.6Mb/parser-1,0.24490710267656626,0.24421343683446628,0.24540334518838194,1.4402218940840308e-3,9.822218896674943e-4,256
7.6Mb/parser-3,0.1877748128477906,0.18748983632085423,0.18825134279582587,9.621288363399951e-4,6.267750864853111e-4,256
7.6Mb/parser-3-A,3.0418223475715326e-2,3.0328924587763515e-2,3.050513182667293e-2,3.349210241309932e-4,2.887035608505534e-4,256
7.6Mb/parser-3-A,3.0188825544266384e-2,3.008793392664751e-2,3.026749478148817e-2,3.4452091666047974e-4,2.8681498580904137e-4,256
7.6Mb/parser-4,0.1972487678484928,0.1966301467333825,0.19809004131821625,1.8887376251060732e-3,1.3049560728945878e-3,256
7.6Mb/validate,6.727579867826805e-3,6.621588194331235e-3,6.845579037694931e-3,4.7634620094512463e-4,3.945274101326421e-4,256
7.6Mb/validateEx,1.3175767407129774e-2,1.311703330168129e-2,1.3270756600292777e-2,3.203870603040226e-4,2.33893833491052e-4,256
7.6Mb/validateEx,1.256262624328077e-2,1.2503950904548769e-2,1.2685721053790702e-2,3.505581426442404e-4,2.3234381115403406e-4,256
16Kb/parser-1,5.417330231229893e-4,5.404873555079395e-4,5.434088615716393e-4,7.2886604366094405e-6,5.742666808968877e-6,512
16Kb/parser-3,5.580773211190536e-4,5.573692135854164e-4,5.58954673672838e-4,4.0229706959738486e-6,3.465270765014843e-6,512
16Kb/parser-3-A,5.9826968461566705e-5,5.9691536696686464e-5,5.99668699020434e-5,6.872878485222578e-7,6.144711978337048e-7,512
16Kb/parser-3-A,5.777788595891665e-5,5.7610574376638176e-5,5.797824871627337e-5,9.402194190090235e-7,8.361460339549069e-7,512
16Kb/parser-4,4.810115178791756e-4,4.792827243477648e-4,4.8284317177616653e-4,8.912821758481849e-6,7.981424110331629e-6,512
16Kb/validate,1.300156441624342e-5,1.2974386589696678e-5,1.3029266559642813e-5,1.3478079477339867e-7,1.1807690138659304e-7,512
16Kb/validateEx,2.5259824036171736e-5,2.5206927903536822e-5,2.535895007672567e-5,3.6689436179809955e-7,2.1270984196866742e-7,512
16Kb/validateEx,2.5357448702229623e-5,2.521250725155988e-5,2.556076199310567e-5,8.877551570948355e-7,7.246109040320077e-7,512
7.6Mb/parser-1,0.2245272283820399,0.22399454454492565,0.22514036980629878,1.477849281580523e-3,9.77981321528451e-4,512
7.6Mb/parser-3,0.1893592600323507,0.18867271492050894,0.19005858726956262,1.7502374206090705e-3,1.537552628808e-3,512
7.6Mb/parser-3-A,3.020337648746803e-2,3.011297223814631e-2,3.0275658872868667e-2,2.9341369156571454e-4,2.506315392881424e-4,512
7.6Mb/parser-3-A,3.0474578204932466e-2,3.0397258180718853e-2,3.054644148287063e-2,2.881604741860947e-4,2.3462018747346706e-4,512
7.6Mb/parser-4,0.17952398538816625,0.17820073240179274,0.1804512302099917,2.94868200744269e-3,2.0014800529943384e-3,512
7.6Mb/validate,6.4316614265068316e-3,6.418943364781997e-3,6.453473795911043e-3,7.434400433666997e-5,4.919781868965521e-5,512
7.6Mb/validateEx,1.3055969097322108e-2,1.3029626818306782e-2,1.3081349394645725e-2,1.1059481787491587e-4,1.0042970147619839e-4,512
7.6Mb/validateEx,1.2611340662456158e-2,1.2582819758103459e-2,1.2636716033770916e-2,1.1026548537793269e-4,9.732535374592233e-5,512
16Kb/parser-1,5.38658958346093e-4,5.382043978456457e-4,5.394175495228301e-4,2.8930064784343565e-6,1.862018383903535e-6,1024
16Kb/parser-3,5.572672575000297e-4,5.56779853430706e-4,5.577988672505446e-4,2.534794982671338e-6,2.302135980906358e-6,1024
16Kb/parser-3-A,5.90940075920925e-5,5.890998797788097e-5,5.927507230698087e-5,9.376597532095063e-7,8.692788396545863e-7,1024
16Kb/parser-3-A,5.799271803204447e-5,5.785901524668357e-5,5.816056730400215e-5,7.583562853686941e-7,7.046424595871896e-7,1024
16Kb/parser-4,4.8245457365564084e-4,4.8070740161047066e-4,4.8394372571160753e-4,7.967763215292757e-6,7.485037484969796e-6,1024
16Kb/validate,1.2927330894256667e-5,1.2909576579256422e-5,1.2947512638493692e-5,9.514618936696918e-8,8.366380935785404e-8,1024
16Kb/validateEx,2.5419198194433316e-5,2.5364855559460022e-5,2.5493835894544203e-5,3.0422372121939424e-7,2.4054043893915695e-7,1024
16Kb/validateEx,2.5412372361358822e-5,2.5346775257458213e-5,2.5473712571383828e-5,3.0812893179202184e-7,2.6702122928763347e-7,1024
7.6Mb/parser-1,0.20237376381279296,0.2017184207526622,0.20303348950366673,1.6710058023803288e-3,1.3013261359809693e-3,1024
7.6Mb/parser-3,0.19927651669137517,0.19655498940505592,0.20056674360191415,4.304145057508715e-3,2.2729677778503903e-3,1024
7.6Mb/parser-3-A,3.058561114558433e-2,3.05100713871501e-2,3.066798219023823e-2,3.0216048857922823e-4,2.458344195776525e-4,1024
7.6Mb/parser-3-A,3.06878413496821e-2,3.05624235177563e-2,3.083690318327228e-2,5.175801796798917e-4,4.391566140102767e-4,1024
7.6Mb/parser-4,0.17436333295016126,0.17226559437770742,0.18110739349881988,9.238064451656766e-3,3.950654929925898e-3,1024
7.6Mb/validate,6.371816745795672e-3,6.363770333497978e-3,6.384078664693464e-3,4.6448973948792004e-5,3.673375314116966e-5,1024
7.6Mb/validateEx,1.3011772724089583e-2,1.2983161341854945e-2,1.3041116284699191e-2,1.2314001919627493e-4,1.1050765245444997e-4,1024
7.6Mb/validateEx,1.2534772829923565e-2,1.251506621761263e-2,1.2555850772635796e-2,8.483609063488064e-5,7.407991661463731e-5,1024
16Kb/parser-1,5.383671195978893e-4,5.37536428949987e-4,5.390175480253289e-4,3.7203256807734005e-6,3.238084877297557e-6,2048
16Kb/parser-3,5.581656955560465e-4,5.57844940739322e-4,5.584889727983648e-4,1.6613531247717354e-6,1.4823771934208055e-6,2048
16Kb/parser-3-A,5.999120035045233e-5,5.972285235194808e-5,6.02590583834669e-5,1.3511325111110682e-6,1.2960491985709414e-6,2048
16Kb/parser-3-A,5.731663550606297e-5,5.7212480693494375e-5,5.7451441660181025e-5,5.80626884541803e-7,4.757596360907311e-7,2048
16Kb/parser-4,4.846528907275979e-4,4.828625836141624e-4,4.860557126131977e-4,7.407630143504063e-6,6.517399711353061e-6,2048
16Kb/validate,1.3093378176411273e-5,1.3038919202766933e-5,1.319268024214106e-5,3.5208920736178795e-7,1.8098726006392348e-7,2048
16Kb/validateEx,2.5289103229370437e-5,2.5250721111378273e-5,2.533119314620869e-5,2.0255667881933352e-7,1.8210129867834866e-7,2048
16Kb/validateEx,2.4853828791472755e-5,2.4789666122820802e-5,2.4909259577816624e-5,2.8822124428160196e-7,2.453456023732649e-7,2048
7.6Mb/parser-1,0.20307195738491246,0.20267222400842613,0.20356175789276273,1.0879746896549193e-3,7.841927982228505e-4,2048
7.6Mb/parser-3,0.1993398647903496,0.19719142282291854,0.20074123249072356,4.553410856951237e-3,2.9900382763473742e-3,2048
7.6Mb/parser-3-A,3.049541409642647e-2,3.041269706800917e-2,3.0567474276267024e-2,2.8142559381552846e-4,2.386058019420563e-4,2048
7.6Mb/parser-3-A,3.03077757889349e-2,3.022685757442392e-2,3.046095756202784e-2,3.812412304986222e-4,2.398860838595708e-4,2048
7.6Mb/parser-4,0.17352319343548137,0.17055727702373166,0.18082805286757075,1.0842916148892037e-2,5.749476700610716e-3,2048
7.6Mb/validate,6.415272650552886e-3,6.404902668427356e-3,6.431695688694453e-3,5.917871201675002e-5,4.526728307447318e-5,2048
7.6Mb/validateEx,1.3168710986982654e-2,1.3116832462991114e-2,1.3246746613381972e-2,2.5470248500442084e-4,1.8182263312693488e-4,2048
7.6Mb/validateEx,1.2797534281627804e-2,1.269413530065494e-2,1.292501719235816e-2,4.7770241502697377e-4,3.869470651594238e-4,2048
16Kb/parser-1,5.39969094132723e-4,5.39274436416017e-4,5.410822628799284e-4,4.131568572534044e-6,2.8339501837262673e-6,4096
16Kb/parser-3,5.568785621435556e-4,5.564516539536088e-4,5.574267102066454e-4,2.355380224827411e-6,2.1292866522939865e-6,4096
16Kb/parser-3-A,5.991219117088561e-5,5.972757790001961e-5,6.009813784722531e-5,9.555637737841662e-7,8.718790046841098e-7,4096
16Kb/parser-3-A,5.809625804543752e-5,5.798894659327118e-5,5.8209472763171734e-5,5.757191454114563e-7,5.171939502031734e-7,4096
16Kb/parser-4,4.857006212695262e-4,4.842813618469921e-4,4.8699227579270546e-4,6.731994335841058e-6,5.791440975341282e-6,4096
16Kb/validate,1.2907854462776608e-5,1.2860326469743524e-5,1.3029005160502264e-5,3.2486993712812263e-7,1.2743137771479693e-7,4096
16Kb/validateEx,2.5616177064494834e-5,2.545538953342042e-5,2.5844710168223763e-5,9.516968041206506e-7,7.491498394528695e-7,4096
16Kb/validateEx,2.5286822512145454e-5,2.516729686440545e-5,2.5465196772240603e-5,7.18651231061556e-7,5.342721591155933e-7,4096
7.6Mb/parser-1,0.20403023310278084,0.203434532996628,0.2047981433711378,1.689334348823182e-3,1.2428613494732703e-3,4096
7.6Mb/parser-3,0.19995512446980374,0.19780354609673337,0.20132255954751574,4.345872542157722e-3,2.9809410180993206e-3,4096
